review_id,rating,review_text,review_title,review_date,brand,category,username
874,5,"I've been buying AAA alkaline batteries in packages of four at the dollar store and thought I was getting a pretty good deal on the price, but it bothered me to have to throw away so much packaging every time I needed four batteries. Then I was checking out a fellow reviewer's profile and found a review of the AmazonBasics AAA batteries. He (or she, I can't remember) claimed these work as well or better than name brands and are even less expensive than the dollar store deals and with much less waste in the packaging.So I ordered some and his advice was right on the money. I've used them (so far) in small flashlights and in one of my TENS machines. Great performance. The price (which seems to fluctuate) is less than I was paying locally. Best of all, you get 36 batteries in a tiny cardboard box that measures 4 1/4 x 2 1/4 x 2 1/4. There are 9 sealed packages of 4 batteries each, but there's much less waste in the packaging. Amazon claims 10-year, no-leak shelf life for them, but even I use batteries faster than that.I think this is a great product at a great price and I love the packaging. Glad I stumbled onto them.",A small price and an even smaller footprint,2016-11-29,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByWhistlers Mom
875,5,My wife's mom wanted a tablet. This was a great way to get her into technology and she LOVES it. Not iPad or galaxy but good start.,Great beginners tablet,2017-03-14,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Darkbrotha
876,5,"I bought this to replace my wife's (1st generation) Kindle Fire. She likes it even better than the old one, especially the pinsharp screen.",Even better than before,2016-10-28,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ExpatTyke
877,5,"I love my Kindle. I won't be without one. I've even bought an extra one, just in case. I believe it's the best tablet on the market.",In love!,2017-03-19,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Wellsmm
878,4,"Great inexpensive tablet for everyday use. It's not powerful enough for super graphical games but it's great for basic apps like surfing the web, emails, news, etc. Amazon has ""underground"" apps which is totally free (including in-app purchases). Only downside with those is that you sometimes see a full screen ads in them (usually products that's on your Amazon wishlist). All-in-all, it's a great tablet that you don't have to worry about if you break it.",Great Tablet,2016-11-05,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",debugy
879,5,As if Amazon had to be any better at anything else. These batteries are great. I was skeptical but you can't beat the price and they last a long time. Must have if you have kids and their toys that require a lot of batteries.,As if Amazon had to be any better at anything else,2016-08-11,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByMersch
880,4,Awesome.and repeat 50 times. That should do it. Blah.,Great device for viewing video and books,2017-04-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Gadget
881,5,"Using my el cheapo multimeter (Fluke was at work) all batteries were well within the my device's tolerance for reading resting voltage and internal resistance. No duds here, no significant variation. They come wrapped four cells per cellophane heat shrink wrapper in a well constructed box. The wrapping on the batteries is of very high quality, much better than other name brands, let alone budget batteries I've bought. While I cannot yet comment on lifespan, I expect them to last a long time in the low drain LED lights I am using them for. For anything but AAA and CR123, I'd highly recommend buying rechargeable units and a quality charger, but for the price, I will be purchasing these AmazonBasics AAAs for as long as they are available.",Basic Doesn't Mean Garbage,2017-04-17,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
882,4,"For the price a great value, will never buy another overpriced brand name battery again.",Bang for the Buck,2017-01-25,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
883,1,Awful poor performance. My mouse ran for several weeks to several months from Duracells but have never gotten more that several days from these. Will not buy again.,Awful poor performance. My mouse ran for several weeks to ...,2017-05-16,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
884,5,"Tried these for the first time last night. Played indoor with my wife and 12 and 6 year old daughters. Awesome time! Beats sitting around the table playing a board game. I will check back in the Spring to see if they are still working. So far, I highly recommend.",Awesome time! Beats sitting around the table playing a ...,2016-12-26,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
885,5,Ordering more. What's that tell you,Awesome Deal,2016-02-19,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
886,5,"These are by far the best value for your money while getting good quality batteries! I will never purchase another brand again. Purchasing these only costs a few dollars more than a small pack of batteries at Walmart but you're getting a lot more and stocking up. I have noticed absolutely no difference between the Amazon basics and the name brands like Duracell, Energizer, etc. I highly recommend these batteries",Awesome Batteries!,2016-03-10,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
887,5,"just as expected, awesome service",awesome,2016-04-26,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
888,5,"As good as the brand name batteries at considerably less cost. I have tried numerous off brand batteries in the past. None of them have ever lasted as long as the name brands, and some were almost dead right out of the box. I have found these batteries to last just as well as the name brand batteries, in both the AA and AAA sizes. I have not tried the D or C cells yet.",As good as the brand name batteries at considerably less cost,2017-02-11,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
889,5,"Run of the mill batteries, for the price and convenience, especially with Prime shipping, are a good buy.",are a good buy.,2016-07-26,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
890,1,"These are budget friendly but don't last! I bought for my battery operated candles that typically use batteries for 6-8 weeks. Twice these batteries barely lasted 1 week. It was so disappointing. Amazon produce are usually so good, but I would not recommend these.","Amazon produce are usually so good, but I would not recommend these",2017-04-25,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
891,5,"Batteries can be expensive! However, Amazon has taken the opportunity to sell a good quality product. There are plenty of batteries for the cost, and in these times of uncertainty we need to be prepared for our family. During times of power outage batteries are so comforting because they allow us to maintain a sense comfort. They also sell these in triple a, c, and d. The price is good compared to other brands, and the quality of Amazon is backing the product. Safe and good buy for any consumer.",Amazon has taken the opportunity to sell a good quality product,2015-04-30,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAmazon Customer
